model_id,layer,module_type,component_name,lora_rank,lora_alpha,frobenius_norm,frobenius_norm_normalized,lora_A_norm,lora_B_norm,effective_scale
PT2_COREDe,5,mlp.down_proj,L5_MLP_DOWN,64,32,0.023526497185230255,0.0004901353580256304,4.617218017578125,0.04069831594824791,0.011763248592615128
PT2_COREDe,5,self_attn.q_proj,L5_ATTN_Q,64,32,0.021014567464590073,0.00046436072368480726,4.630892753601074,0.035948023200035095,0.010507283732295036
PT2_COREDe,5,self_attn.k_proj,L5_ATTN_K,64,32,0.01443048007786274,0.0004509525024332106,4.632943630218506,0.024689268320798874,0.00721524003893137
PT2_COREDe,5,self_attn.v_proj,L5_ATTN_V,64,32,0.015289675444364548,0.0004778023576363921,4.617062568664551,0.026243360713124275,0.007644837722182274
PT2_COREDe,5,self_attn.o_proj,L5_ATTN_O,64,32,0.024178775027394295,0.0005037244797373811,4.617321491241455,0.04187412187457085,0.012089387513697147
PT2_COREDe,6,mlp.gate_proj,L6_MLP_GATE,64,32,0.04884013533592224,0.00050875140974919,4.60966682434082,0.083415187895298,0.02442006766796112
PT2_COREDe,6,mlp.up_proj,L6_MLP_UP,64,32,0.048584479838609695,0.0005060883316521844,4.613863945007324,0.08355315774679184,0.024292239919304848
PT2_COREDe,6,mlp.down_proj,L6_MLP_DOWN,64,32,0.023943539708852768,0.0004988237439344326,4.618813991546631,0.041351787745952606,0.011971769854426384
PT2_COREDe,6,self_attn.q_proj,L6_ATTN_Q,64,32,0.021230608224868774,0.00046913459514123746,4.628247261047363,0.03622104972600937,0.010615304112434387
PT2_COREDe,6,self_attn.k_proj,L6_ATTN_K,64,32,0.015451978892087936,0.000482874340377748,4.618704319000244,0.02645084075629711,0.007725989446043968
PT2_COREDe,6,self_attn.v_proj,L6_ATTN_V,64,32,0.015311933122575283,0.0004784979100804776,4.612820148468018,0.02630619890987873,0.0076559665612876415
PT2_COREDe,6,self_attn.o_proj,L6_ATTN_O,64,32,0.02457539550960064,0.0005119874064500133,4.630148887634277,0.04187430068850517,0.01228769775480032
PT2_COREDe,7,mlp.gate_proj,L7_MLP_GATE,64,32,0.049296461045742035,0.0005135048025598129,4.6165032386779785,0.08494126796722412,0.024648230522871017
