model_id,layer,module_type,component_name,lora_rank,lora_alpha,frobenius_norm,frobenius_norm_normalized,lora_A_norm,lora_B_norm,effective_scale
PT3_COREDe,14,self_attn.v_proj,L14_ATTN_V,64,32,0.02580617368221283,0.0008064429275691509,4.62804651260376,0.04432523623108864,0.012903086841106415
PT3_COREDe,14,self_attn.o_proj,L14_ATTN_O,64,32,0.04007323831319809,0.0008348591315249602,4.621918201446533,0.06916218996047974,0.020036619156599045
PT3_COREDe,15,mlp.gate_proj,L15_MLP_GATE,64,32,0.08233600109815598,0.0008576666781057914,4.616152286529541,0.14250095188617706,0.04116800054907799
PT3_COREDe,15,mlp.up_proj,L15_MLP_UP,64,32,0.08258723467588425,0.0008602836945404609,4.624244689941406,0.14142969250679016,0.04129361733794212
PT3_COREDe,15,mlp.down_proj,L15_MLP_DOWN,64,32,0.045227453112602234,0.0009422386065125465,4.619653224945068,0.07835262268781662,0.022613726556301117
PT3_COREDe,15,self_attn.q_proj,L15_ATTN_Q,64,32,0.032581865787506104,0.0007199643200642354,4.6224541664123535,0.05637359619140625,0.016290932893753052
PT3_COREDe,15,self_attn.k_proj,L15_ATTN_K,64,32,0.021994730457663536,0.0006873353268019855,4.632213592529297,0.03731267899274826,0.010997365228831768
PT3_COREDe,15,self_attn.v_proj,L15_ATTN_V,64,32,0.02592918835580349,0.000810287136118859,4.618322849273682,0.044538337737321854,0.012964594177901745
PT3_COREDe,15,self_attn.o_proj,L15_ATTN_O,64,32,0.04065209999680519,0.0008469187499334415,4.621298789978027,0.06986068189144135,0.020326049998402596
PT3_COREDe,16,mlp.gate_proj,L16_MLP_GATE,64,32,0.0877901166677475,0.0009144803819557031,4.612269878387451,0.15134204924106598,0.04389505833387375
PT3_COREDe,16,mlp.up_proj,L16_MLP_UP,64,32,0.08952268958091736,0.0009325280164678892,4.620751857757568,0.15121036767959595,0.04476134479045868
PT3_COREDe,16,mlp.down_proj,L16_MLP_DOWN,64,32,0.04658756032586098,0.0009705741734554371,4.615144729614258,0.08031944930553436,0.02329378016293049
PT3_COREDe,16,self_attn.q_proj,L16_ATTN_Q,64,32,0.036657750606536865,0.0008100295011539841,4.613077640533447,0.0625932365655899,0.018328875303268433
PT3_COREDe,16,self_attn.k_proj,L16_ATTN_K,64,32,0.024490749463438988,0.0007653359207324684,4.6200175285339355,0.04174219071865082,0.012245374731719494
PT3_COREDe,16,self_attn.v_proj,L16_ATTN_V,64,32,0.029624158516526222,0.0009257549536414444,4.61651611328125,0.05035310611128807,0.014812079258263111
PT3_COREDe,16,self_attn.o_proj,L16_ATTN_O,64,32,0.04588703438639641,0.0009559798830499252,4.6165971755981445,0.07889817655086517,0.022943517193198204
PT3_COREDe,17,mlp.gate_proj,L17_MLP_GATE,64,32,0.09748232364654541,0.0010154408713181813,4.620045185089111,0.16754353046417236,0.048741161823272705
PT3_COREDe,17,mlp.up_proj,L17_MLP_UP,64,32,0.09552484005689621,0.0009950504172593355,4.617547035217285,0.16368678212165833,0.047762420028448105
PT3_COREDe,17,mlp.down_proj,L17_MLP_DOWN,64,32,0.047085240483284,0.0009809425100684166,4.625486373901367,0.08117222785949707,0.023542620241642
PT3_COREDe,17,self_attn.q_proj,L17_ATTN_Q,64,32,0.032262787222862244,0.0007129136132895185,4.625917434692383,0.055309779942035675,0.016131393611431122
PT3_COREDe,17,self_attn.k_proj,L17_ATTN_K,64,32,0.02375229448080063,0.0007422592025250196,4.610568523406982,0.04064802825450897,0.011876147240400314
PT3_COREDe,17,self_attn.v_proj,L17_ATTN_V,64,32,0.028333444148302078,0.0008854201296344399,4.621447563171387,0.04864649474620819,0.014166722074151039
PT3_COREDe,17,self_attn.o_proj,L17_ATTN_O,64,32,0.046251457184553146,0.0009635720246781906,4.617729663848877,0.07826199382543564,0.023125728592276573
PT3_COREDe,18,mlp.gate_proj,L18_MLP_GATE,64,32,0.10027699917554855,0.0010445520747452974,4.621842861175537,0.17109081149101257,0.05013849958777428
PT3_COREDe,18,mlp.up_proj,L18_MLP_UP,64,32,0.09895249456167221,0.0010307551516840856,4.630930423736572,0.16996973752975464,0.049476247280836105
PT3_COREDe,18,mlp.down_proj,L18_MLP_DOWN,64,32,0.04456420615315437,0.0009284209615240494,4.622245788574219,0.07711885124444962,0.022282103076577187
PT3_COREDe,18,self_attn.q_proj,L18_ATTN_Q,64,32,0.04378076642751694,0.0009674274008262989,4.6216936111450195,0.07376065105199814,0.02189038321375847
PT3_COREDe,18,self_attn.k_proj,L18_ATTN_K,64,32,0.03089597076177597,0.0009654990863054991,4.6146159172058105,0.05263254791498184,0.015447985380887985
PT3_COREDe,18,self_attn.v_proj,L18_ATTN_V,64,32,0.03302273154258728,0.0010319603607058525,4.6194281578063965,0.056428443640470505,0.01651136577129364
PT3_COREDe,18,self_attn.o_proj,L18_ATTN_O,64,32,0.04978881776332855,0.0010372670367360115,4.613927841186523,0.08626408129930496,0.024894408881664276
PT3_COREDe,19,mlp.gate_proj,L19_MLP_GATE,64,32,0.10186856240034103,0.0010611308583368857,4.61422061920166,0.1747899353504181,0.05093428120017052
PT3_COREDe,19,mlp.up_proj,L19_MLP_UP,64,32,0.09761914610862732,0.0010168661052982013,4.617690563201904,0.16657166182994843,0.04880957305431366
PT3_COREDe,19,mlp.down_proj,L19_MLP_DOWN,64,32,0.045340120792388916,0.0009445858498414358,4.621874809265137,0.0779544860124588,0.022670060396194458
PT3_COREDe,19,self_attn.q_proj,L19_ATTN_Q,64,32,0.04315410181879997,0.0009535799385027557,4.627459526062012,0.07311966270208359,0.021577050909399986
PT3_COREDe,19,self_attn.k_proj,L19_ATTN_K,64,32,0.03088504821062088,0.0009651577565819025,4.624691486358643,0.053001198917627335,0.01544252410531044
PT3_COREDe,19,self_attn.v_proj,L19_ATTN_V,64,32,0.03062579408288002,0.0009570560650900006,4.61706018447876,0.05314064025878906,0.01531289704144001
PT3_COREDe,19,self_attn.o_proj,L19_ATTN_O,64,32,0.04720272496342659,0.0009833901034047206,4.613918304443359,0.08242436498403549,0.023601362481713295
PT3_COREDe,20,mlp.gate_proj,L20_MLP_GATE,64,32,0.10168848186731339,0.0010592550194511812,4.619619846343994,0.17499537765979767,0.05084424093365669
PT3_COREDe,20,mlp.up_proj,L20_MLP_UP,64,32,0.09638764709234238,0.001004037990545233,4.613845348358154,0.16762705147266388,0.04819382354617119
PT3_COREDe,20,mlp.down_proj,L20_MLP_DOWN,64,32,0.046276479959487915,0.0009640933324893316,4.622818946838379,0.07906712591648102,0.023138239979743958
PT3_COREDe,20,self_attn.q_proj,L20_ATTN_Q,64,32,0.0448010116815567,0.0009899718488764523,4.620672702789307,0.07695730775594711,0.02240050584077835
PT3_COREDe,20,self_attn.k_proj,L20_ATTN_K,64,32,0.03192725032567978,0.000997726572677493,4.6224470138549805,0.054935529828071594,0.01596362516283989
PT3_COREDe,20,self_attn.v_proj,L20_ATTN_V,64,32,0.0336666963994503,0.001052084262482822,4.627983570098877,0.05784011632204056,0.01683334819972515
PT3_COREDe,20,self_attn.o_proj,L20_ATTN_O,64,32,0.046150121837854385,0.0009614608716219664,4.623128890991211,0.07877364009618759,0.023075060918927193
PT3_COREDe,21,mlp.gate_proj,L21_MLP_GATE,64,32,0.09894753247499466,0.0010307034632811944,4.6110100746154785,0.1679753065109253,0.04947376623749733
PT3_COREDe,21,mlp.up_proj,L21_MLP_UP,64,32,0.09459210187196732,0.0009853343944996595,4.622443199157715,0.16136890649795532,0.04729605093598366
PT3_COREDe,21,mlp.down_proj,L21_MLP_DOWN,64,32,0.04439236596226692,0.0009248409575472275,4.624945163726807,0.07605412602424622,0.02219618298113346
PT3_COREDe,21,self_attn.q_proj,L21_ATTN_Q,64,32,0.04213296249508858,0.0009310157341173628,4.622751235961914,0.0718783438205719,0.02106648124754429
PT3_COREDe,21,self_attn.k_proj,L21_ATTN_K,64,32,0.03074915148317814,0.0009609109838493168,4.612107276916504,0.05225297808647156,0.01537457574158907
PT3_COREDe,21,self_attn.v_proj,L21_ATTN_V,64,32,0.031412865966558456,0.0009816520614549518,4.623810291290283,0.053979530930519104,0.015706432983279228
PT3_COREDe,21,self_attn.o_proj,L21_ATTN_O,64,32,0.048684824258089066,0.0010142671720435221,4.622366428375244,0.08415341377258301,0.024342412129044533
PT3_COREDe,22,mlp.gate_proj,L22_MLP_GATE,64,32,0.09773745387792587,0.0010180984778950612,4.624853610992432,0.16585244238376617,0.048868726938962936
PT3_COREDe,22,mlp.up_proj,L22_MLP_UP,64,32,0.09491454809904099,0.0009886932093650103,4.617639064788818,0.16281114518642426,0.04745727404952049
PT3_COREDe,22,mlp.down_proj,L22_MLP_DOWN,64,32,0.04391201585531235,0.0009148336636523405,4.623733043670654,0.075643390417099,0.021956007927656174
PT3_COREDe,22,self_attn.q_proj,L22_ATTN_Q,64,32,0.0494806133210659,0.0010933774130185974,4.622348785400391,0.08409661799669266,0.02474030666053295
PT3_COREDe,22,self_attn.k_proj,L22_ATTN_K,64,32,0.03250690549612045,0.0010158407967537642,4.632987976074219,0.05440778285264969,0.016253452748060226
PT3_COREDe,22,self_attn.v_proj,L22_ATTN_V,64,32,0.030298560857772827,0.0009468300268054008,4.621157169342041,0.052617210894823074,0.015149280428886414
PT3_COREDe,22,self_attn.o_proj,L22_ATTN_O,64,32,0.04948302358388901,0.0010308963246643543,4.627491474151611,0.08519038558006287,0.024741511791944504
PT3_COREDe,23,mlp.gate_proj,L23_MLP_GATE,64,32,0.09483244270086288,0.0009878379448006551,4.623213768005371,0.16318149864673615,0.04741622135043144
PT3_COREDe,23,mlp.up_proj,L23_MLP_UP,64,32,0.0920398160815239,0.0009587480841825405,4.62500524520874,0.15807725489139557,0.04601990804076195
PT3_COREDe,23,mlp.down_proj,L23_MLP_DOWN,64,32,0.04570893943309784,0.0009522695715228716,4.628284454345703,0.07812090963125229,0.02285446971654892
PT3_COREDe,23,self_attn.q_proj,L23_ATTN_Q,64,32,0.03895116224884987,0.0008607072175393498,4.616636753082275,0.06702177226543427,0.019475581124424934
PT3_COREDe,23,self_attn.k_proj,L23_ATTN_K,64,32,0.02639877051115036,0.0008249615784734488,4.6133246421813965,0.04562445357441902,0.01319938525557518
PT3_COREDe,23,self_attn.v_proj,L23_ATTN_V,64,32,0.030973022803664207,0.0009679069626145065,4.614816188812256,0.05306104198098183,0.015486511401832104
PT3_COREDe,23,self_attn.o_proj,L23_ATTN_O,64,32,0.0456162728369236,0.0009503390174359083,4.621546745300293,0.0789996013045311,0.0228081364184618
PT3_COREDe,24,mlp.gate_proj,L24_MLP_GATE,64,32,0.0951162800192833,0.000990794583534201,4.628471374511719,0.1628177911043167,0.04755814000964165
PT3_COREDe,24,mlp.up_proj,L24_MLP_UP,64,32,0.08550021052360535,0.0008906271929542223,4.6203083992004395,0.1490277349948883,0.04275010526180267
PT3_COREDe,24,mlp.down_proj,L24_MLP_DOWN,64,32,0.04417893663048744,0.0009203945131351551,4.627350330352783,0.07525990903377533,0.02208946831524372
