model_id,layer,module_type,component_name,lora_rank,lora_alpha,frobenius_norm,frobenius_norm_normalized,lora_A_norm,lora_B_norm,effective_scale
PT4_COREDe,0,mlp.gate_proj,L0_MLP_GATE,64,32,0.08745727688074112,0.0009110133008410534,4.612363338470459,0.15013055503368378,0.04372863844037056
PT4_COREDe,0,mlp.up_proj,L0_MLP_UP,64,32,0.08251958340406418,0.0008595789937923352,4.617748260498047,0.14162224531173706,0.04125979170203209
PT4_COREDe,0,mlp.down_proj,L0_MLP_DOWN,64,32,0.042714837938547134,0.0008898924570530653,4.624416351318359,0.07374582439661026,0.021357418969273567
PT4_COREDe,0,self_attn.q_proj,L0_ATTN_Q,64,32,0.0413052923977375,0.0009127266360416667,4.6052470207214355,0.07081936299800873,0.02065264619886875
PT4_COREDe,0,self_attn.k_proj,L0_ATTN_K,64,32,0.0262033399194479,0.0008188543724827468,4.616937160491943,0.04495639353990555,0.01310166995972395
PT4_COREDe,0,self_attn.v_proj,L0_ATTN_V,64,32,0.027829965576529503,0.000869686424266547,4.614777565002441,0.04798512905836105,0.013914982788264751
PT4_COREDe,0,self_attn.o_proj,L0_ATTN_O,64,32,0.04449981078505516,0.0009270793913553158,4.62495756149292,0.07608958333730698,0.02224990539252758
PT4_COREDe,1,mlp.gate_proj,L1_MLP_GATE,64,32,0.09002650529146194,0.0009377760967860619,4.615211009979248,0.15461066365242004,0.04501325264573097
PT4_COREDe,1,mlp.up_proj,L1_MLP_UP,64,32,0.08492796868085861,0.0008846663404256105,4.617318153381348,0.1462121158838272,0.042463984340429306
PT4_COREDe,1,mlp.down_proj,L1_MLP_DOWN,64,32,0.04425819218158722,0.0009220456704497337,4.615773677825928,0.07651178538799286,0.02212909609079361
PT4_COREDe,1,self_attn.q_proj,L1_ATTN_Q,64,32,0.044183094054460526,0.0009763176693660021,4.631609916687012,0.07507862895727158,0.022091547027230263
PT4_COREDe,1,self_attn.k_proj,L1_ATTN_K,64,32,0.032874029129743576,0.0010273134103044868,4.615972995758057,0.05587138235569,0.016437014564871788
PT4_COREDe,1,self_attn.v_proj,L1_ATTN_V,64,32,0.027625882998108864,0.000863308843690902,4.607536792755127,0.047010596841573715,0.013812941499054432
PT4_COREDe,1,self_attn.o_proj,L1_ATTN_O,64,32,0.04434085637331009,0.0009237678411106268,4.620476245880127,0.07579532265663147,0.022170428186655045
PT4_COREDe,2,mlp.gate_proj,L2_MLP_GATE,64,32,0.0950477197766304,0.0009900804143399,4.6272172927856445,0.16266995668411255,0.0475238598883152
PT4_COREDe,2,mlp.up_proj,L2_MLP_UP,64,32,0.09376169741153717,0.0009766843480368455,4.611039161682129,0.16009098291397095,0.046880848705768585
PT4_COREDe,2,mlp.down_proj,L2_MLP_DOWN,64,32,0.04493972659111023,0.0009362443039814631,4.618639945983887,0.07762683182954788,0.022469863295555115
PT4_COREDe,2,self_attn.q_proj,L2_ATTN_Q,64,32,0.04752840846776962,0.0010502393727051258,4.6205220222473145,0.0818333774805069,0.02376420423388481
PT4_COREDe,2,self_attn.k_proj,L2_ATTN_K,64,32,0.03472539782524109,0.001085168682038784,4.613868713378906,0.05945880338549614,0.017362698912620544
PT4_COREDe,2,self_attn.v_proj,L2_ATTN_V,64,32,0.029578126966953278,0.0009243164677172899,4.617022514343262,0.05111394077539444,0.014789063483476639
