component_1,component_2,Deontological_corr,Utilitarian_corr,correlation_diff,abs_diff,pathway_type
L23_MLP,L7_MLP,0.15138067155409576,0.47774834972084435,-0.3263676781667486,0.3263676781667486,other
L10_ATTN,L4_MLP,0.1837201012212493,-0.14201395001576808,0.3257340512370174,0.3257340512370174,other
L13_ATTN,L22_ATTN,-0.4462035702329289,-0.7708403082721017,0.3246367380391728,0.3246367380391728,other
L3_ATTN,L6_ATTN,-0.4832075536984222,-0.1587275917819133,-0.3244799619165089,0.3244799619165089,other
L21_MLP,L23_MLP,0.8176735390050913,0.4933336091602042,0.32433992984488713,0.32433992984488713,late_stage
L12_MLP,L22_ATTN,0.3943017293544088,0.7180761577227674,-0.3237744283683586,0.3237744283683586,other
L12_ATTN,L7_ATTN,-0.14787303115092215,0.17566399663198992,-0.32353702778291205,0.32353702778291205,other
L12_ATTN,L4_MLP,-0.014340121699044084,-0.3374689639407542,0.3231288422417101,0.3231288422417101,other
L11_MLP,L14_MLP,0.3571556990206409,0.03453574626372853,0.3226199527569124,0.3226199527569124,other
L13_MLP,L24_MLP,-0.08639285816576765,-0.40769254639436203,0.3212996882285944,0.3212996882285944,other
L0_MLP,L3_MLP,-0.37273153809296083,-0.6932387440138246,0.32050720592086374,0.32050720592086374,other
L16_MLP,L21_ATTN,0.0641227806764524,-0.25417136473302415,0.31829414540947654,0.31829414540947654,late_stage
L12_ATTN,L5_MLP,-0.6852170264247226,-0.36929026737628323,-0.31592675904843937,0.31592675904843937,other
L0_ATTN,L9_ATTN,-0.21035553535378387,-0.5257047516994972,0.3153492163457133,0.3153492163457133,other
L22_MLP,L9_ATTN,0.11947916723389182,-0.19523688127095118,0.314716048504843,0.314716048504843,other
L3_MLP,L6_ATTN,0.385956809400993,0.7003130587449508,-0.3143562493439578,0.3143562493439578,other
L1_MLP,L4_MLP,-0.04356630600846452,0.27069514600185485,-0.31426145201031935,0.31426145201031935,other
L18_ATTN,L21_ATTN,0.36706017118434014,0.05298016734662812,0.314080003837712,0.314080003837712,late_stage
L23_ATTN,L2_ATTN,-0.20333734610174192,0.10997532144896467,-0.3133126675507066,0.3133126675507066,other
L17_MLP,L8_MLP,-0.39702407384416827,-0.7074641202473987,0.3104400464032304,0.3104400464032304,other
L12_MLP,L20_MLP,0.2302373875992543,-0.07949474697820448,0.3097321345774588,0.3097321345774588,other
L20_ATTN,L6_MLP,-0.24561557133219952,0.06293947801651772,-0.30855504934871725,0.30855504934871725,other
L11_ATTN,L8_ATTN,0.8162079359342916,0.5077561472950295,0.30845178863926215,0.30845178863926215,other
L2_ATTN,L8_MLP,0.8524753757379273,0.5442728630707259,0.30820251266720144,0.30820251266720144,other
L16_ATTN,L8_ATTN,0.7331680356310113,0.42518583929095577,0.3079821963400555,0.3079821963400555,other
L15_MLP,L24_MLP,-0.5244326430464962,-0.21745321123523498,-0.3069794318112612,0.3069794318112612,other
L15_MLP,L1_ATTN,-0.44299235193922026,-0.13847750083239035,-0.3045148511068299,0.3045148511068299,other
L22_MLP,L9_MLP,0.4202640900879057,0.7240807722542407,-0.303816682166335,0.303816682166335,other
L13_MLP,L3_ATTN,-0.5414558400690799,-0.23771703210283157,-0.3037388079662483,0.3037388079662483,other
L16_MLP,L21_MLP,-0.20765079174440645,0.09588949609725576,-0.3035402878416622,0.3035402878416622,late_stage
L14_ATTN,L16_MLP,-0.2854099061871236,0.016709528924588768,-0.30211943511171235,0.30211943511171235,other
L12_MLP,L5_ATTN,0.7035257907407756,0.4020023096851897,0.3015234810555859,0.3015234810555859,other
L20_MLP,L8_ATTN,-0.2073203815640729,-0.5085151696186749,0.30119478805460204,0.30119478805460204,other
L1_ATTN,L24_ATTN,-0.31382793368923395,-0.012794059173767441,-0.3010338745154665,0.3010338745154665,early_to_late
L12_ATTN,L16_MLP,0.3974159147703748,0.698427519192525,-0.3010116044221502,0.3010116044221502,other
L17_ATTN,L5_ATTN,-0.4686886325930031,-0.1679300788870658,-0.3007585537059373,0.3007585537059373,other
L23_ATTN,L3_MLP,-0.17177617638934292,0.12896084392017595,-0.3007370203095189,0.3007370203095189,other
L15_MLP,L6_ATTN,-0.5700613277635542,-0.2696550605942456,-0.3004062671693086,0.3004062671693086,other
