model_id,probe_type,layer,train_accuracy,test_accuracy,train_r2,test_r2,train_mse,test_mse,n_train_samples,n_test_samples,coef_norm,intercept
PT4_COREDe,payoff,8,0.0,0.0,0.9048520554099793,0.9421800966774754,0.2131313958816463,0.12951658344245515,10,5,2.0894711017608643,39.0802116394043
PT4_COREDe,betrayal,9,1.0,0.6,0.0,0.0,0.0,0.0,10,5,1.5127246848535398,-54.91710663420058
PT4_COREDe,payoff,9,0.0,0.0,0.9600026291829279,0.9831992367700195,0.08959411063024163,0.03763370963515626,10,5,1.8281745910644531,3.0254688262939453
PT4_COREDe,betrayal,10,1.0,0.6,0.0,0.0,0.0,0.0,10,5,1.52625540586158,-19.57543447996804
PT4_COREDe,payoff,10,0.0,0.0,0.9734961941809226,0.9864280002950474,0.059368525034733464,0.030401279339093888,10,5,1.6832847595214844,-11.620439529418945
PT4_COREDe,betrayal,11,1.0,0.6,0.0,0.0,0.0,0.0,10,5,1.4016524207527872,0.0001841451410597977
PT4_COREDe,payoff,11,0.0,0.0,0.9955410594161265,0.9726230385872684,0.009988026907876701,0.06132439356451869,10,5,1.1073614358901978,-2.2167282104492188
PT4_COREDe,betrayal,12,1.0,0.6,0.0,0.0,0.0,0.0,10,5,1.2757608073703097,-0.0005538613842932981
PT4_COREDe,payoff,12,0.0,0.0,0.9964737927851185,0.9733734240529414,0.007898704161334535,0.05964353012141146,10,5,1.027221918106079,6.709969997406006
PT4_COREDe,betrayal,13,1.0,1.0,0.0,0.0,0.0,0.0,10,5,0.9737273518062851,-0.0005399536954670938
PT4_COREDe,payoff,13,0.0,0.0,0.999507278172745,0.9814621331880866,0.0011036968930511649,0.041524821658686054,10,5,0.6397103071212769,-6.870936870574951
PT4_COREDe,betrayal,14,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.7343924324578586,-0.0008252239109704396
PT4_COREDe,payoff,14,0.0,0.0,0.9998623565982518,0.8688468142207648,0.00030832121991579696,0.2937831361454869,10,5,0.4600740969181061,0.22333383560180664
PT4_COREDe,betrayal,15,1.0,0.6,0.0,0.0,0.0,0.0,10,5,0.7224624803082813,0.0003466157659473405
PT4_COREDe,payoff,15,0.0,0.0,0.99992984550285,0.8852902034384117,0.00015714607361587695,0.2569499442979577,10,5,0.3865542709827423,-14.423822402954102
PT4_COREDe,betrayal,16,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6527247229466153,0.001093452767406939
PT4_COREDe,payoff,16,0.0,0.0,0.9999855194627685,0.6901573594500892,3.2436403398605765e-05,0.6940475148318,10,5,0.27300551533699036,-8.773902893066406
PT4_COREDe,betrayal,17,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6904370890867517,-0.00038277017115424057
PT4_COREDe,payoff,17,0.0,0.0,0.9999821652435068,0.6426682509050872,3.994985454482958e-05,0.8004231179726048,10,5,0.28481319546699524,5.23830509185791
PT4_COREDe,betrayal,18,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6868444588326531,-0.0002794961925068094
PT4_COREDe,payoff,18,0.0,0.0,0.9999883476909598,0.616322421637469,2.6101172250037052e-05,0.8594377755320692,10,5,0.2533484697341919,2.850205659866333
PT4_COREDe,betrayal,19,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.68671227662431,-0.00045535956709586
PT4_COREDe,payoff,19,0.0,0.0,0.999990392260124,0.6811323287860469,2.1521337322383262e-05,0.714263583519255,10,5,0.24001483619213104,1.882370948791504
PT4_COREDe,betrayal,20,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6904167011532161,-0.0006550727209903511
PT4_COREDe,payoff,20,0.0,0.0,0.999991205114398,0.6882692957899255,1.9700543748513156e-05,0.6982767774305672,10,5,0.23434627056121826,5.660749435424805
PT4_COREDe,betrayal,21,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6741815972839063,0.0001851377647320699
PT4_COREDe,payoff,21,0.0,0.0,0.9999923245807919,0.7094166547518209,1.7192939026244858e-05,0.6509066933559211,10,5,0.22332872450351715,5.299840450286865
PT4_COREDe,betrayal,22,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.638756575303014,-0.000292362754543757
PT4_COREDe,payoff,22,0.0,0.0,0.9999944906545757,0.699779552480712,1.234093375046541e-05,0.6724938024432049,10,5,0.20605215430259705,3.0121569633483887
PT4_COREDe,betrayal,23,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.6077385609762933,-0.00035725700573376756
PT4_COREDe,payoff,23,0.0,0.0,0.9999960201936337,0.7105279797828001,8.914766260659234e-06,0.6484173252865275,10,5,0.18768538534641266,4.075889587402344
PT4_COREDe,betrayal,24,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.5722312504145441,-0.00012436559938125283
PT4_COREDe,payoff,24,0.0,0.0,0.9999971363818803,0.7115621329307902,6.414504588292402e-06,0.6461008222350302,10,5,0.17130418121814728,0.7076189517974854
PT4_COREDe,betrayal,25,1.0,0.2,0.0,0.0,0.0,0.0,10,5,0.4800166488982839,0.0003367560212727263
PT4_COREDe,payoff,25,0.0,0.0,0.9999984643499877,0.7392616438325571,3.4398560273984914e-06,0.5840539178150721,10,5,0.1469038873910904,-13.015020370483398
