source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT3_COREUt,PT3_COREDe,L14H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.992187876323415,Cooperate,0.00012436220448859575,-2.70703125,0.6015624960494073,0.8203125,False,0.06270357368044059,0.2325580736047986
PT3_COREUt,PT3_COREDe,L14H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.992187876323415,Cooperate,0.00012436220448859575,-2.70703125,0.6015624960494073,0.8203125,False,0.06270357368044059,0.2325580736047986
PT3_COREUt,PT3_COREDe,L14H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.992187876323415,Cooperate,0.00012436220448859575,-2.70703125,0.6015624960494073,0.8203125,False,0.06270357368044059,0.2325580736047986
PT3_COREUt,PT3_COREDe,L14H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.992187876323415,Cooperate,0.00012436220448859575,-2.70703125,0.6015624960494073,0.8203125,False,0.06270357368044059,0.2325580736047986
PT3_COREUt,PT3_COREDe,L15H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H2,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H3,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H4,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H5,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H6,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L15H7,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-9.226562173312237,Cooperate,9.83812265326077e-05,-2.90234375,0.3671881990605854,0.625,False,0.03827368302643107,0.17718710369889418
PT3_COREUt,PT3_COREDe,L16H0,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
PT3_COREUt,PT3_COREDe,L16H1,CC_continue,-9.593750372372822,Cooperate,6.814869674116201e-05,-3.52734375,-8.03906280670639,Cooperate,0.00032250711310372553,-2.42578125,1.5546875656664323,1.1015625,False,0.16205210092722172,0.312292270269301
