source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREDe,L7H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L7H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.406250076468364,Cooperate,0.0006070755340476166,-3.2734375,0.08593760132213735,0.0,False,0.011470293263821133,0.0
PT2_COREDe,PT3_COREDe,L8H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L8H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.874999980969966,Cooperate,0.0003799845219802353,-3.32421875,-0.38281230317946413,-0.05078125,False,0.051094856208607674,0.01551312175255469
PT2_COREDe,PT3_COREDe,L9H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L9H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.640625261573759,Cooperate,0.0004802971063135215,-3.3984375,-0.14843758378325767,-0.125,False,0.01981231255204226,0.038186145852442316
PT2_COREDe,PT3_COREDe,L10H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L10H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.546874802775524,Cooperate,0.0005274785164999372,-3.28125,-0.054687124985022706,-0.0078125,False,0.007299218871400649,0.0023866341157776447
PT2_COREDe,PT3_COREDe,L11H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L11H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.757812480830688,Cooperate,0.0004272078991331085,-3.26953125,-0.2656248030401862,0.00390625,False,0.0354535656353119,0.0011933170578888224
PT2_COREDe,PT3_COREDe,L12H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H1,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H2,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H3,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H4,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H5,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H6,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L12H7,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.82031270329916,Cooperate,0.000401334979577325,-3.2109375,-0.3281250255086583,0.0625,False,0.04379561695787734,0.019093072926221158
PT2_COREDe,PT3_COREDe,L13H0,DD_trapped,-7.492187677790501,Cooperate,0.0005571116191567072,-3.2734375,-7.437500194005039,Cooperate,0.0005884087044698436,-3.1953125,0.05468748378546273,0.078125,False,0.007299266761337149,0.023866341157776447
