scenario,component,delta_change,delta_change,effect_size,effect_size,action_flipped
,,mean,std,mean,std,sum
CC_continue,L14H2,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14H3,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14H4,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14H5,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14H6,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14H7,-0.33854141177472136,0.09923325340476526,0.11374560839511623,0.0509860393707704,0
CC_continue,L14_MLP,0.026042784998722812,0.17139844391873008,0.04680528263027608,0.01616810783055109,0
CC_continue,L15H0,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H1,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H2,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H3,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H4,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H5,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H6,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15H7,-0.15104189212480637,0.23454755869693802,0.05669395178378137,0.09008374623123389,0
CC_continue,L15_MLP,0.36458456376778675,0.24807929299186315,0.11140420829036939,0.07070359744717206,0
CC_continue,L16H0,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H1,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H2,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H3,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H4,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H5,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H6,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16H7,-0.5572919203726902,0.23454782463465826,0.1894677215865811,0.10912594444727906,0
CC_continue,L16_MLP,0.04166366531078388,0.10374192594836697,0.030216849711096092,0.0003933082358042342,0
CC_continue,L17H0,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H1,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H2,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H3,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H4,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H5,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H6,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17H7,-0.04687753518163129,0.12178543382313838,0.028493302539377,0.03718401248701049,0
CC_continue,L17_MLP,-1.0963550985918673,0.3022062568839005,0.36776272899117074,0.15833700827003008,0
CC_continue,L18H0,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H1,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H2,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H3,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H4,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H5,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H6,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18H7,-0.3437485426483236,0.18944216960722887,0.11826634342828961,0.08315412433019628,0
CC_continue,L18_MLP,-0.35677073867315423,0.11727309279301365,0.12026717668391122,0.05822461466159932,0
CC_continue,L19H0,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H1,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H2,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H3,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H4,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H5,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H6,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19H7,-0.10416752800349327,0.12629512937700882,0.03799137668792544,0.04957718398641322,0
CC_continue,L19_MLP,-0.27604083793080497,0.13982593469081026,0.09458715333478009,0.06242179247995772,0
CC_continue,L1H0,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H1,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H2,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H3,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H4,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H5,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H6,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1H7,0.2239573388940824,0.07216870929484571,0.07094029188430387,0.015042244418841388,0
CC_continue,L1_MLP,0.08854186301656375,0.009019823982062945,0.0286560765734393,0.0009581877375764133,0
CC_continue,L20H0,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H1,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H2,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H3,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H4,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H5,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H6,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20H7,-0.24479103845460873,0.09021193720084272,0.07718549671863283,0.020451022773673878,0
CC_continue,L20_MLP,-0.1770828057000826,0.04510665596076967,0.056466046821038,0.007662404655731885,0
CC_continue,L21H0,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H1,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H2,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H3,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H4,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H5,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H6,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21H7,-0.17708302949334018,0.031574882209079565,0.05688896866287987,0.0028736379863495407,0
CC_continue,L21_MLP,-0.2708326303025079,0.004511128624917301,0.0883746387114887,0.011098260002029842,0
CC_continue,L22H0,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H1,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H2,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H3,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H4,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H5,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H6,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22H7,-0.4791681060810748,0.07216755787850053,0.158860542631912,0.04799934338129159,0
CC_continue,L22_MLP,-0.5312538832248382,0.12178897690729318,0.16982275118337817,0.018198478591356967,0
CC_continue,L23H0,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H1,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H2,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H3,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H4,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H5,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H6,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23H7,-0.2760413850108012,0.21199635614656795,0.0835933855146435,0.06208448831287331,0
CC_continue,L23_MLP,0.33333185688317607,0.004510408481405757,0.10880113955708005,0.014028032874808609,0
CC_continue,L24H0,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H1,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H2,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H3,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H4,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H5,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H6,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24H7,-0.13541667707860258,0.004509651743292801,0.044398841031455215,0.007943287659000485,0
CC_continue,L24_MLP,-0.932290075017051,0.10374346921551846,0.301456382981372,0.006985358447155077,0
CC_continue,L25H0,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H1,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H2,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H3,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H4,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H5,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H6,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25H7,0.234375836012071,0.040594224967191166,0.07533200307803013,0.0033800128607641322,0
CC_continue,L25_MLP,-1.3229181361146207,0.21199760869341938,0.425741664893142,0.013014815411873479,0
CC_continue,L2H0,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H1,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H2,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H3,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H4,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H5,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H6,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2H7,-0.06770757330073707,0.049615745751373355,0.02367913185715281,0.02073215257985609,0
CC_continue,L2_MLP,0.09895831894360645,0.0451050450120758,0.0309328510068576,0.01132375334247002,0
CC_continue,L3H0,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H1,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H2,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H3,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H4,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H5,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H6,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3H7,-0.015623284162902559,0.027061916740956222,0.005952136450351176,0.010308924682437446,0
CC_continue,L3_MLP,-0.05728978775425405,0.004508941018256877,0.018864787442543347,0.004281004740453228,0
CC_continue,L4H0,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H1,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H2,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H3,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H4,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H5,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H6,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4H7,0.0208375024387674,0.045104571633343006,0.013335987451350896,0.0012412179646376217,0
CC_continue,L4_MLP,-0.0260406824677637,0.022552932207626736,0.007806374107008748,0.006760122228251795,0
CC_continue,L5H0,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H1,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H2,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H3,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H4,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H5,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H6,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5H7,0.145832154591761,0.03157316041853146,0.04667537096582385,0.004337846808323507,0
CC_continue,L5_MLP,0.10416440319912838,0.004510989301414292,0.034184774102957095,0.006478877286998138,0
CC_continue,L6H0,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H1,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H2,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H3,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H4,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H5,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H6,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6H7,0.11978669437263371,0.02255132247437989,0.03844491277739491,0.002365936162793824,0
CC_continue,L6_MLP,-0.07291615139882494,0.018041226179420493,0.024394780579432594,0.009802394388949054,0
CC_continue,L7H0,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H1,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H2,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H3,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H4,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H5,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H6,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7H7,0.026039467435108616,0.03608428719053037,0.011351612518195065,0.004675193533599584,0
CC_continue,L7_MLP,-0.07812463426639023,0.06765778759623742,0.02764750407961421,0.0276053239847142,0
CC_continue,L8H0,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H1,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H2,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H3,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H4,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H5,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H6,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8H7,-0.18750211652242696,0.06765901985516899,0.05916663686753013,0.015155072340618385,0
CC_continue,L8_MLP,-0.09374984728294929,0.06765817910023027,0.03275426871251667,0.028337861087102338,0
CC_continue,L9H0,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H1,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H2,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H3,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H4,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H5,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H6,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9H7,-0.03125034406467675,0.013532232299148073,0.009790614979397937,0.003324125190629418,0
CC_continue,L9_MLP,-0.08854225558716304,0.036085274500638656,0.027810448009850577,0.008619979678207244,0
CC_temptation,L0H0,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H1,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H2,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H3,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H4,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H5,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H6,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0H7,-0.0781236194603198,1.5796413844821436e-07,0.03301333784916408,0.0037234689482329698,0
CC_temptation,L0_MLP,0.11458130084696035,0.07216842030117923,0.046126504189502614,0.027021650054378194,0
CC_temptation,L10H0,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H1,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H2,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H3,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H4,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H5,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H6,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10H7,-0.04166533839875782,0.06314788546957315,0.025551164614577692,0.009201571326476471,0
CC_temptation,L10_MLP,0.2447957449327761,0.009019781525186963,0.1031587369919323,0.007607290056297666,0
CC_temptation,L11H0,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H1,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H2,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H3,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H4,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H5,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H6,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11H7,0.02604194407096057,0.009021223533851342,0.010718119608446314,0.0028192383445453167,0
CC_temptation,L11_MLP,-0.2083311920008398,0.018042490646587406,0.08746293093389608,0.0018083024900389703,0
CC_temptation,L12H0,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H1,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H2,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H3,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H4,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H5,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H6,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12H7,0.06770921895736137,0.009020460366372125,0.028899047072484946,0.007287106652772099,0
CC_temptation,L12_MLP,-0.05208431284721667,0.009020901750293053,0.022296317529430176,0.006542617062942239,0
CC_temptation,L13H0,-0.05208371259468869,0.0090213154169657,0.022296077019502213,0.006542774643938479,0
CC_temptation,L13H1,-0.05208371259468869,0.0090213154169657,0.022296077019502213,0.006542774643938479,0
CC_temptation,L13H2,-0.05208371259468869,0.0090213154169657,0.022296077019502213,0.006542774643938479,0
CC_temptation,L13H3,-0.05208371259468869,0.0090213154169657,0.022296077019502213,0.006542774643938479,0
