source_model,target_model,component,scenario,baseline_delta,baseline_action,baseline_p_action2,baseline_delta_legacy,patched_delta,patched_action,patched_p_action2,patched_delta_legacy,delta_change,delta_change_legacy,action_flipped,effect_size,effect_size_legacy
PT2_COREDe,PT3_COREUt,L15H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.4687497197989083,Cooperate,0.07807818531437859,-1.53125,0.0625012528870954,-0.03125,False,0.024691833749278243,0.020833319444453706
PT2_COREDe,PT3_COREUt,L15H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.4687497197989083,Cooperate,0.07807818531437859,-1.53125,0.0625012528870954,-0.03125,False,0.024691833749278243,0.020833319444453706
PT2_COREDe,PT3_COREUt,L15H5,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.4687497197989083,Cooperate,0.07807818531437859,-1.53125,0.0625012528870954,-0.03125,False,0.024691833749278243,0.020833319444453706
PT2_COREDe,PT3_COREUt,L15H6,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.4687497197989083,Cooperate,0.07807818531437859,-1.53125,0.0625012528870954,-0.03125,False,0.024691833749278243,0.020833319444453706
PT2_COREDe,PT3_COREUt,L15H7,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-2.4687497197989083,Cooperate,0.07807818531437859,-1.53125,0.0625012528870954,-0.03125,False,0.024691833749278243,0.020833319444453706
PT2_COREDe,PT3_COREUt,L16H0,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H1,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H2,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H3,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
PT2_COREDe,PT3_COREUt,L16H4,CC_temptation,-2.5312509726860037,Cooperate,0.07369620330553996,-1.5,-1.984373652763693,Cooperate,0.12085337563134141,-1.19140625,0.5468773199223107,0.30859375,False,0.21605013085362623,0.20572902951398034
