strength,mean_p_action2,mean_coop_rate
-2.0,0.8276716965272259,0.17232830347277406
-1.5,0.8175588622940373,0.1824411377059627
-1.0,0.8049582884232704,0.19504171157672956
-0.5,0.8197670713980049,0.18023292860199513
0.0,0.836356466568908,0.16364353343109195
0.5,0.8493698024703662,0.1506301975296338
1.0,0.8579986602664185,0.14200133973358153
1.5,0.8676643855821673,0.1323356144178327
2.0,0.8638345676591722,0.13616543234082779
