,CC_continue,CC_temptation,CD_punished,DC_exploited,DD_trapped
strength_-2.0,0.904649977464633,0.9859363493027948,0.6224589671369972,0.9820138583057181,0.904650769749043
strength_-1.5,0.8807968720146099,0.9840935851715688,0.5926665999540698,0.9820138376389755,0.8807976905846558
strength_-1.0,0.8670357649558528,0.97966766464815,0.5926662910652466,0.9770227209116782,0.8807975822243788
strength_-0.5,0.867035752930618,0.9770226452579793,0.5926664005212262,0.9740427634769262,0.8807974884625982
strength_+0.0,0.8670357735451738,0.9740426812638592,0.5312096768140148,0.9706878544458885,0.8670362344081175
strength_+0.5,0.8807970795423625,0.974042666865776,0.5312094852372398,0.9669140927444767,0.8670360199586861
strength_+1.0,0.880797073284358,0.9740426679485823,0.5621767597341516,0.9706878120955796,0.8519531417843773
strength_+1.5,0.9046505273888775,0.9796676645799786,0.5926669031706691,0.9706878178779997,0.86703590959353
strength_+2.0,0.904650587685135,0.9820138100969186,0.6791787608329865,0.9740426843481992,0.8670360310923113
