strength,mean_p_action2,mean_coop_rate
-2.0,0.9125568084051856,0.0874431915948144
-1.5,0.9135549929159292,0.08644500708407077
-1.0,0.9117067469852452,0.08829325301475477
-0.5,0.8812011894298163,0.11879881057018371
0.0,0.8420024440954108,0.1579975559045892
0.5,0.7786614536047238,0.22133854639527617
1.0,0.6849294290155389,0.3150705709844611
1.5,0.6204379587855475,0.3795620412144525
2.0,0.5850441836259141,0.41495581637408585
