strength,mean_p_action2,mean_coop_rate
-2.0,0.8587602449047639,0.14123975509523612
-1.5,0.8431567769136918,0.15684322308630816
-1.0,0.8481447897736775,0.15185521022632253
-0.5,0.8466175193838563,0.15338248061614368
0.0,0.836356466568908,0.16364353343109195
0.5,0.8315313375685129,0.16846866243148706
1.0,0.8420023590026204,0.15799764099737956
1.5,0.8606735310769755,0.13932646892302447
2.0,0.8669610048918827,0.13303899510811734
