,CC_continue,CC_temptation,CD_punished,DC_exploited,DD_trapped
strength_-2.0,0.8807970150398976,0.9706878295934654,0.4378236427489618,0.9820138224433818,0.867036172810423
strength_-1.5,0.8519528076067161,0.970687809670125,0.4073336438679373,0.9770226825787902,0.8807973677466181
strength_-1.0,0.835483624362782,0.9706878149636143,0.3775410541658272,0.9740427090159187,0.86703623960821
strength_-0.5,0.8354836342060794,0.9706878057413934,0.43782375362939874,0.974042705689947,0.8807974577232065
strength_+0.0,0.8670357718271842,0.9770226436949722,0.49999987617676206,0.9706878447993078,0.8670361963463146
strength_+0.5,0.8807970063112393,0.9770226469484989,0.5312093733737563,0.9770226627802228,0.8807973229381137
strength_+1.0,0.8807970779779316,0.9796676629004414,0.5621764109999828,0.974042675759774,0.8933094736939629
strength_+1.5,0.893309362263016,0.9820137838533329,0.5926665999540697,0.9770226551434409,0.8933095266969772
strength_+2.0,0.9046503984656625,0.9820137917486645,0.5621765008857981,0.9770226484671112,0.8933094987286248
