strength,mean_p_action2,mean_coop_rate
-2.0,0.8152959567638941,0.1847040432361059
-1.5,0.8232082064919028,0.17679179350809715
-1.0,0.8204380138766953,0.17956198612330465
-0.5,0.82097960606651,0.17902039393349
0.0,0.836356466568908,0.16364353343109195
0.5,0.8340108309874562,0.1659891690125438
1.0,0.8360921271753945,0.1639078728246055
1.5,0.8383539712076683,0.1616460287923317
2.0,0.8348251659176562,0.1651748340823438
