,CC_continue,CC_temptation,CD_punished,DC_exploited,DD_trapped
strength_-2.0,0.851952883758721,0.9706877908072549,0.531209703012381,0.9706878266505057,0.867036380493314
strength_-1.5,0.8670357460592595,0.9706878001373463,0.5312095215741767,0.9706878481954975,0.8670361288670801
strength_-1.0,0.8670357512128659,0.9706878069155832,0.5621765008857982,0.9740426944766634,0.8670361237174917
strength_-0.5,0.8670357666736863,0.9740426680721359,0.5312093733737563,0.9740426998926722,0.8807973361065873
strength_+0.0,0.8670357735451738,0.9740426812638592,0.5312096768140148,0.9706878544458885,0.8670362344081175
strength_+0.5,0.8933092651289456,0.9770226428818347,0.5312093733737563,0.9706878544028098,0.8670362954800159
strength_+1.0,0.867035756366475,0.9770226493701474,0.5621763479894701,0.9706878532792185,0.8670363756366748
strength_+1.5,0.8670358374876778,0.9770226536577088,0.5621765008857981,0.9706878576475825,0.8670362669138475
strength_+2.0,0.8807969871638786,0.9770226404056781,0.5621763479896614,0.9740427057653988,0.8670363859432463
