strength,mean_p_action2,mean_coop_rate
-2.0,0.9095472361269274,0.09045276387307255
-1.5,0.9072419746165536,0.09275802538344635
-1.0,0.8978729777759783,0.1021270222240217
-0.5,0.8786884398100364,0.12131156018996359
0.0,0.836356466568908,0.16364353343109195
0.5,0.7691923263874063,0.2308076736125937
1.0,0.685985185918643,0.314014814081357
1.5,0.6323047288350334,0.3676952711649666
2.0,0.5746249653858987,0.4253750346141013
