strength,mean_p_action2,mean_coop_rate
-2.0,0.8799419843918374,0.12005801560816265
-1.5,0.8640737170727759,0.13592628292722408
-1.0,0.8594380047610614,0.14056199523893864
-0.5,0.8583130101298696,0.1416869898701304
0.0,0.8420024440954108,0.1579975559045892
0.5,0.8439998688697082,0.15600013113029176
1.0,0.8479314909694098,0.15206850903059022
1.5,0.862941764522211,0.13705823547778895
2.0,0.8813843748111102,0.1186156251888898
