,CC_continue,CC_temptation,CD_punished,DC_exploited,DD_trapped
strength_-2.0,0.8670357546486005,0.9867772000388686,0.5621771762875544,0.9908743954019177,0.952574489261481
strength_-1.5,0.8807971470374995,0.9875683672238986,0.6224595861880754,0.9908743783417596,0.9465969696268608
strength_-1.0,0.8807970842359515,0.9875683636251344,0.5926671412735633,0.9883127672998915,0.9525743079651092
strength_-0.5,0.8807970842359877,0.9840936150617875,0.5926669888633203,0.984093648479358,0.9149012928308639
strength_+0.0,0.8670357735451738,0.9740426812638592,0.5312096768140148,0.9706878544458885,0.8670362344081175
strength_+0.5,0.8354834304394401,0.9525741791123467,0.4687908012522762,0.9399134812020995,0.7773007204372184
strength_+1.0,0.7549148410913821,0.9046506788626664,0.34864527853809363,0.8807972922582598,0.5926680510807733
strength_+1.5,0.705784692984585,0.8519530253351463,0.2689415674079078,0.7981872499091163,0.5000008830536109
strength_+2.0,0.6224589479975345,0.7773003215949013,0.22270012850745968,0.7310590128517186,0.3775418087593014
