strength,mean_p_action2,mean_coop_rate
-2.0,0.8383149169444353,0.16168508305556473
-1.5,0.841331408966672,0.15866859103332798
-1.0,0.8481957754416806,0.15180422455831943
-0.5,0.8454255688237676,0.15457443117623237
0.0,0.8420024440954108,0.1579975559045892
0.5,0.8478530862534723,0.15214691374652767
1.0,0.8487917965283973,0.1512082034716027
1.5,0.848791823318523,0.151208176681477
2.0,0.8522150134535726,0.14778498654642735
