strength,mean_p_action2,mean_coop_rate
-2.0,0.8450344675772833,0.1549655324227167
-1.5,0.8391837154489632,0.1608162845510368
-1.0,0.827098076878969,0.17290192312103103
-0.5,0.8343347663026724,0.16566523369732755
0.0,0.8420024440954108,0.1579975559045892
0.5,0.8520730659107967,0.14792693408920332
1.0,0.8706512853665004,0.12934871463349962
1.5,0.8700552602416399,0.12994473975836007
2.0,0.8700552880518465,0.1299447119481535
