,CC_continue,CC_temptation,CD_punished,DC_exploited,DD_trapped
strength_-2.0,0.8175745525983321,0.9770226462688658,0.43782372374013223,0.9770226814984162,0.8670361797137247
strength_-1.5,0.83548362714767,0.9740426772524695,0.4687907504560993,0.9706878323893774,0.867036145213898
strength_-1.0,0.8354836277625681,0.9740426787594039,0.4378237382165439,0.9740427107608319,0.8807973138841293
strength_-0.5,0.8519527963299395,0.9740426788202722,0.43782373821634446,0.9740426972214417,0.8670361197445525
strength_+0.0,0.8670357718271842,0.9770226436949722,0.49999987617676206,0.9706878447993078,0.8670361963463146
strength_+0.5,0.8519526961223336,0.9770226521108683,0.5,0.9740426904002825,0.8670361163037962
strength_+1.0,0.8519528019683451,0.9770226161296889,0.5,0.9706878270750872,0.8807973907038505
strength_+1.5,0.8670356504403065,0.9770226412637006,0.5,0.9669141207503787,0.8807974435839552
strength_+2.0,0.851952809486175,0.9706877984918278,0.5,0.9706878418341076,0.8807973797761708
